500 43276
153 353 1.08398
153 352 1.55563
153 341 1.07639
153 334 1.62602
153 331 1.15344
153 330 0.941138
153 328 1.11453
153 326 1.00529
153 325 0.341072
153 315 1.03524
153 313 1.01536
153 309 1.11805
153 308 1.02967
153 302 1.40631
153 301 0.885019
153 299 1.55706
153 298 1.56423
153 295 0.854104
153 291 0.724515
153 290 0.601838
153 288 1.10229
153 287 1.69782
153 280 0.807289
153 278 1.69039
153 275 1.12588
153 272 0.687309
153 264 1.14988
153 259 1.45877
153 257 1.06645
153 251 0.926978
153 249 0.710909
153 248 1.45953
153 247 1.55756
153 246 0.826694
153 245 1.09805
153 244 1.16651
153 243 0.901794
153 241 1.26284
153 240 0.485934
153 239 0.964203
153 238 0.602713
153 234 1.059
153 233 1.59711
153 232 0.947562
153 231 0.834725
153 230 0.904492
153 229 1.19362
153 227 0.624075
153 226 0.983054
153 225 0.669477
153 224 0.360244
153 223 0.442917
153 221 1.25591
153 220 1.26386
153 219 0.629402
153 218 0.89412
153 217 0.750271
153 216 0.757325
153 215 1.06721
153 214 1.67358
153 213 0.939879
153 211 1.20148
153 210 0.381154
153 209 1.12367
153 208 0.44418
153 207 0.275757
153 206 0.623622
153 204 0.746202
153 203 0.900724
153 202 1.587
153 201 0.434568
153 200 1.20117
153 198 1.24146
153 196 0.85822
153 195 0.996128
153 193 1.1128
153 192 1.1204
153 189 1.18417
153 188 1.24788
153 187 0.764932
153 184 0.816648
153 183 1.27722
153 182 1.01516
153 180 0.641567
153 179 0.912858
153 178 1.0045
153 174 0.968555
153 173 0.503024
153 170 1.25296
153 169 0.931846
153 168 1.21459
153 165 0.802928
153 164 1.03186
153 163 0.923527
153 162 0.743189
153 161 1.21233
153 160 0.807692
153 159 1.46526
153 158 0.999036
153 157 1.67431
153 156 1.02941
153 154 0.792525
154 495 0.511996
154 494 1.02375
154 485 1.1714
154 482 1.48173
154 474 0.809809
154 473 1.25521
154 469 0.754865
154 452 1.2354
154 451 0.886055
154 443 1.22693
154 435 0.600466
154 424 0.619992
154 420 1.61728
154 419 0.821622
154 417 1.14687
154 413 0.567739
154 412 1.01776
154 407 0.942296
154 397 0.240377
154 385 0.951499
154 379 0.915347
154 371 0.977994
154 365 1.27517
154 356 1.7232
154 355 1.18551
154 354 0.494643
154 353 0.932988
154 346 1.21533
154 336 0.862686
154 332 1.55665
154 331 0.97738
154 329 1.29953
154 328 1.24371
154 325 1.12275
154 321 1.338
154 304 1.39711
154 301 1.16001
154 299 1.03387
154 297 1.04397
154 294 1.40035
154 285 0.732827
154 273 1.51191
154 270 1.3027
154 269 1.16491
154 268 1.13858
154 267 0.892039
154 265 1.02288
154 262 1.38188
154 255 1.02927
154 248 0.827179
154 247 1.26756
154 246 1.1173
154 244 1.32622
154 243 1.04408
154 241 1.54188
154 240 1.12206
154 238 1.10711
154 237 0.58894
154 236 1.72581
154 235 0.318782
154 234 0.990859
154 232 0.923279
154 231 1.17576
154 230 1.61802
154 229 0.914328
154 228 1.36933
154 227 1.08235
154 226 1.55538
154 225 0.719803
154 223 1.09972
154 221 0.669891
154 219 0.681673
154 218 0.835324
154 217 0.853975
154 216 1.12896
154 215 1.04316
154 214 1.03046
154 213 1.07397
154 212 1.11863
154 210 1.22598
154 209 0.614297
154 208 1.10819
154 207 0.874673
154 205 1.26403
154 203 0.881332
154 201 0.651414
154 199 1.23779
154 198 1.2079
154 195 1.14989
154 194 0.978233
154 193 1.08459
154 191 1.12101
154 190 0.627172
154 189 0.457057
154 187 1.07352
154 186 0.72731
154 185 0.79919
154 184 0.90079
154 182 1.13282
154 181 1.04687
154 180 0.922693
154 179 0.56303
154 178 0.78192
154 176 1.04426
154 175 0.416692
154 172 0.419569
154 170 1.11245
154 167 1.28577
154 166 0.464372
154 165 1.15688
154 163 0.895027
154 162 1.16033
154 161 1.36839
154 159 1.09502
154 158 1.40195
154 157 1.13736
154 156 1.20314
155 497 1.32916
155 492 0.710782
155 489 0.612189
155 483 1.23689
155 470 1.1004
155 464 0.927554
155 446 1.45378
155 441 1.42423
155 438 0.869438
155 433 0.466811
155 422 1.3734
155 420 1.1899
155 415 1.08207
155 404 1.50314
155 391 1.06975
155 389 1.08603
155 386 0.777286
155 381 1.04319
155 373 0.91532
155 367 1.52893
155 366 0.881629
155 361 0.596569
155 352 1.55144
155 349 0.933205
155 345 0.803803
155 340 0.559145
155 338 0.931807
155 334 1.15689
155 331 1.50439
155 330 0.889064
155 324 0.914467
155 321 0.694064
155 310 0.946977
155 309 0.621641
155 298 1.17322
155 297 0.80339
155 295 0.837251
155 289 1.14615
155 288 0.979799
155 276 1.16065
155 275 1.31707
155 273 0.821433
155 261 0.941492
155 259 0.981795
155 258 0.951386
155 257 0.539301
155 255 0.314032
155 252 1.74424
155 249 1.0784
155 248 1.0913
155 247 1.0214
155 246 1.01194
155 244 1.19039
155 241 0.680749
155 240 0.704504
155 238 0.75456
155 237 0.410061
155 236 0.99758
155 235 0.714453
155 234 0.873176
155 233 1.13973
155 232 0.924703
155 229 0.841319
155 228 0.868797
155 226 1.05564
155 225 0.900074
155 224 0.872025
155 223 1.1375
155 222 1.08489
155 221 1.20021
155 219 0.682076
155 218 0.863718
155 217 0.318722
155 216 0.801645
155 214 0.758256
155 213 1.13694
155 212 1.15328
155 211 0.566604
155 210 0.634946
155 209 0.431873
155 206 1.67203
155 205 0.60513
155 204 1.10024
155 203 0.791718
155 202 0.575988
155 201 1.10807
155 200 1.54185
155 199 0.631765
155 198 1.21929
155 197 1.28783
155 195 1.14384
155 194 0.827454
155 192 1.18447
155 190 0.428283
155 189 0.94537
155 188 0.796319
155 187 0.960603
155 186 0.793325
155 185 0.863912
155 184 0.697477
155 183 1.29519
155 182 1.51525
155 181 1.17872
155 180 0.935845
155 179 1.15441
155 178 1.11858
155 177 0.327407
155 176 1.54683
155 175 0.970594
155 174 1.78795
155 172 1.31297
155 171 0.876999
155 170 0.878611
155 169 0.995747
155 168 0.620987
155 167 1.08581
155 166 0.905095
155 165 0.916004
155 164 0.970497
155 163 0.931158
155 162 0.796496
155 161 1.01274
155 160 1.26181
155 159 0.788469
155 157 1.24073
155 156 0.991556
156 497 1.17703
156 496 0.407698
156 489 1.40796
156 485 0.633411
156 482 0.443942
156 480 1.19317
156 474 0.762836
156 467 1.18636
156 463 1.52453
156 455 0.717016
156 454 0.811625
156 444 0.975612
156 438 0.861147
156 433 1.30919
156 428 1.44865
156 424 1.13777
156 423 0.841224
156 417 1.25715
156 407 0.905715
156 406 1.42841
156 405 1.24592
156 401 1.61396
156 397 1.38266
156 389 0.954529
156 386 1.63382
156 383 1.36208
156 381 1.42259
156 378 1.2119
156 373 0.785876
156 367 1.04761
156 366 1.14272
156 362 1.41901
156 358 0.764268
156 354 1.23912
156 352 1.20397
156 351 1.64835
156 345 1.37752
156 340 0.970783
156 335 1.37704
156 333 0.938808
156 320 1.29884
156 316 1.34809
156 315 0.946706
156 312 0.524729
156 310 0.932701
156 302 1.03113
156 296 0.947999
156 294 0.649248
156 293 1.08689
156 284 0.891546
156 282 1.23219
156 278 0.794859
156 275 0.606994
156 261 0.6678
156 254 0.823831
156 253 0.754629
156 250 1.02991
156 249 1.69756
156 247 1.40905
156 246 0.823495
156 241 1.21468
156 240 0.461259
156 239 1.08014
156 238 0.927023
156 237 0.418148
156 236 0.911695
156 234 1.1304
156 233 1.14801
156 231 1.12863
156 230 1.04939
156 229 1.16896
156 227 1.48149
156 226 1.12264
156 224 0.748135
156 223 1.07397
156 222 1.8465
156 218 1.28495
156 217 0.558806
156 216 1.36115
156 215 1.0709
156 214 0.679566
156 213 0.983886
156 212 1.07323
156 211 1.07059
156 210 1.07598
156 209 0.926236
156 208 1.13068
156 206 0.681764
156 205 1.09865
156 203 0.960384
156 202 0.840243
156 201 0.853286
156 200 0.73028
156 199 1.31544
156 198 0.769113
156 197 0.687796
156 196 0.336
156 195 1.14535
156 194 0.8522
156 193 1.29114
156 192 0.74637
156 189 1.08788
156 186 0.698209
156 185 0.812618
156 184 1.32409
156 183 0.792992
156 182 0.600196
156 181 1.48513
156 180 0.292217
156 179 0.902962
156 178 0.735101
156 177 0.84972
156 176 0.776651
156 175 0.792831
156 174 0.678042
156 173 1.24576
156 172 1.30376
156 171 0.750563
156 170 1.20267
156 169 0.856198
156 168 0.806807
156 167 1.50523
156 166 1.22797
156 165 0.857655
156 163 1.38049
156 162 0.684383
156 160 1.13907
156 159 0.636993
156 158 1.18795
156 157 0.856799
157 497 1.06437
157 480 1.29443
157 479 1.45433
157 476 1.26232
157 446 0.679185
157 443 0.937735
157 440 1.11774
157 436 1.05489
157 427 0.766547
157 418 0.508778
157 415 0.971368
157 413 0.71592
157 410 1.32214
157 407 1.68668
157 396 -0.0584036
157 383 1.06351
157 381 0.662646
157 372 0.658328
157 369 1.70044
157 367 0.451239
157 365 1.09916
157 364 0.970689
157 360 0.977909
157 354 0.354987
157 339 1.28701
157 328 1.23834
157 325 0.992646
157 324 1.53929
157 321 0.639172
157 310 1.29177
157 309 0.870698
157 294 0.984883
157 292 0.557403
157 291 1.32688
157 289 0.844329
157 284 1.43957
157 282 0.930487
157 280 1.05026
157 275 1.77615
157 272 0.649552
157 271 1.24682
157 268 0.709029
157 263 1.03641
157 259 1.00511
157 256 1.0892
157 254 0.433626
157 253 1.13452
157 250 1.36203
157 248 0.834953
157 247 1.39127
157 246 0.54622
157 245 0.566864
157 244 1.38104
157 243 1.10424
157 242 1.63525
157 238 0.668711
157 237 0.728843
157 236 1.04692
157 234 1.51456
157 233 1.17602
157 232 0.641425
157 231 0.806868
157 230 0.979029
157 229 1.55707
157 227 1.05055
157 226 0.837019
157 225 1.5498
157 224 0.774099
157 223 1.15949
157 222 0.719386
157 221 1.07473
157 219 1.11288
157 218 1.07221
157 217 0.981609
157 216 1.04508
157 215 0.769612
157 214 1.04173
157 211 1.23605
157 210 0.745909
157 209 0.923045
157 208 1.38123
157 207 0.955106
157 206 0.727527
157 205 1.50728
157 204 0.905808
157 203 0.510209
157 202 0.73479
157 201 1.21379
157 200 0.719098
157 199 0.983519
157 198 0.77056
157 196 0.892918
157 195 1.02675
157 194 1.00994
157 193 0.952363
157 192 0.522465
157 190 1.10014
157 189 1.2675
157 188 0.846689
157 187 0.816522
157 185 0.835958
157 184 0.849225
157 183 1.14202
157 182 1.13683
157 181 1.16988
157 180 0.887887
157 178 0.920792
157 177 1.23334
157 176 1.25462
157 175 0.76625
157 174 0.902177
157 172 0.944635
157 171 1.06655
157 170 0.736191
157 169 1.24817
157 168 1.30056
157 167 0.858346
157 166 0.513181
157 163 1.40549
157 162 1.34842
157 161 0.990633
157 160 0.897481
157 159 1.38195
157 158 1.41234
158 490 0.6258
158 483 1.3037
158 482 0.782223
158 478 0.959512
158 477 1.15942
158 476 1.13473
158 471 1.11386
158 467 0.60323
158 453 1.09032
158 449 1.88965
158 447 1.37178
158 444 1.0271
158 439 1.00535
158 435 1.28466
158 433 0.641195
158 422 1.26947
158 419 0.67683
158 418 1.35906
158 414 1.22885
158 413 1.06134
158 382 1.4049
158 375 1.27252
158 362 0.745343
158 356 1.12056
158 355 0.740935
158 343 1.1676
158 342 1.19718
158 341 1.33975
158 339 1.06512
158 330 1.70162
158 329 0.848468
158 325 1.13963
158 318 0.861753
158 316 1.04528
158 315 1.38827
158 309 0.768178
158 301 1.43549
158 293 0.69217
158 290 1.34478
158 289 1.12769
158 285 0.80294
158 284 1.38251
158 283 1.36936
158 279 1.09999
158 278 0.944313
158 275 0.419631
158 274 1.13124
158 269 0.996567
158 264 0.975124
158 251 0.981919
158 249 1.03163
158 247 1.29415
158 246 1.8935
158 245 1.06768
158 244 1.12483
158 243 0.913233
158 242 0.336758
158 240 1.30294
158 239 0.999746
158 238 1.5464
158 237 0.69719
158 236 0.635214
158 235 0.968634
158 234 1.17762
158 233 0.500708
158 232 1.424
158 230 0.684724
158 228 1.0146
158 227 1.19885
158 226 1.01047
158 225 0.765897
158 223 1.30651
158 222 1.3371
158 219 0.670423
158 218 1.39358
158 217 0.891986
158 216 1.15638
158 215 1.08485
158 214 0.996036
158 212 1.20004
158 211 0.665976
158 210 1.17141
158 208 1.29733
158 207 1.02114
158 206 1.20654
158 204 1.11791
158 203 0.9624
158 202 0.779245
158 201 1.47686
158 200 1.14017
158 199 1.95688
158 198 1.16086
158 197 0.922383
158 195 0.949654
158 192 1.2827
158 191 0.829977
158 190 0.958467
158 188 1.10251
158 186 0.891452
158 185 0.908533
158 184 1.07361
158 183 0.92734
158 182 0.945246
158 181 1.23199
158 180 1.36902
158 179 1.28214
158 177 1.12291
158 175 1.39223
158 174 1.25615
158 173 0.681082
158 171 1.20811
158 170 1.32523
158 168 1.17222
158 167 0.964523
158 166 1.31442
158 163 0.882788
158 161 0.649221
158 160 0.945375
159 499 0.809627
159 491 1.77647
159 487 1.11405
159 486 1.30968
159 485 1.09912
159 478 1.02833
159 468 1.44478
159 463 1.13235
159 456 0.8578
159 451 0.757325
159 450 1.3735
159 434 1.35737
159 431 1.15286
159 425 1.5073
159 420 1.05501
159 419 0.895395
159 417 1.14897
159 414 0.91005
159 413 1.26857
159 404 0.933942
159 389 1.41196
159 387 0.871926
159 381 0.928958
159 374 0.405541
159 368 0.904085
159 343 1.47469
159 340 1.21534
159 333 1.0262
159 326 0.99987
159 325 1.07039
159 321 1.09377
159 320 1.05599
159 317 0.782075
159 316 0.834622
159 308 1.56858
159 302 1.00565
159 301 0.979851
159 300 0.990254
159 298 0.844106
159 296 1.06894
159 295 0.825253
159 285 1.51261
159 284 1.18381
159 280 0.967807
159 277 1.13735
159 271 0.934751
159 258 0.451195
159 255 0.729202
159 251 1.22091
159 250 0.965787
159 249 0.828407
159 248 1.10898
159 247 0.884496
159 246 0.544498
159 245 0.509832
159 244 0.639262
159 243 0.956315
159 242 1.12616
159 241 0.757154
159 240 0.76303
159 239 0.580783
159 238 0.28703
159 236 1.2048
159 235 0.811977
159 234 1.06444
159 233 1.46675
159 232 0.902742
159 231 1.39054
159 230 1.0041
159 229 1.10544
159 228 1.15238
159 227 1.0489
159 226 0.896646
159 225 1.31026
159 224 0.283515
159 223 0.885738
159 221 0.922236
159 219 1.52493
159 218 0.32438
159 217 0.919609
159 216 0.6768
159 214 0.924261
159 213 1.25607
159 211 0.802549
159 210 1.21081
159 209 1.49851
159 208 0.659969
159 207 1.13781
159 205 1.19737
159 204 1.21786
159 203 0.610251
159 202 1.33991
159 200 1.32323
159 198 1.059
159 197 0.731404
159 196 1.49078
159 193 0.935273
159 192 0.870696
159 191 0.835
159 189 1.14694
159 188 1.02977
159 187 1.41849
159 186 1.09052
159 185 0.932838
159 182 0.517043
159 181 1.09413
159 180 1.38192
159 179 0.82229
159 178 0.84346
159 176 0.921913
159 175 1.2036
159 173 1.33056
159 172 0.948836
159 171 0.936299
159 169 0.288642
159 167 1.69882
159 165 0.80542
159 164 1.06932
159 163 0.587252
159 162 1.05449
159 161 1.18207
160 499 0.86005
160 497 0.862078
160 490 0.990417
160 488 1.04882
160 479 0.44742
160 478 0.65662
160 473 0.778607
160 464 0.71235
160 453 0.689633
160 448 1.16871
160 446 0.883262
160 444 0.332911
160 441 0.818912
160 433 1.11542
160 432 1.35722
160 429 1.93562
160 412 1.26001
160 400 1.03327
160 396 0.73383
160 389 1.13232
160 383 0.840982
160 378 0.853926
160 373 1.18395
160 372 1.28833
160 368 0.803803
160 365 1.3578
160 356 1.12313
160 354 0.716697
160 340 1.00463
160 335 1.02954
160 333 0.846583
160 331 0.833524
160 330 0.957879
160 326 0.641882
160 324 1.15158
160 322 1.02173
160 320 1.12299
160 317 1.09891
160 310 0.956969
160 307 0.966484
160 305 0.768502
160 301 0.779682
160 297 1.27235
160 288 1.33266
160 281 0.98441
160 279 0.830619
160 272 1.47484
160 268 1.21615
160 267 1.02996
160 266 0.56839
160 263 1.91809
160 261 1.67806
160 257 0.321438
160 248 1.01469
160 247 0.902667
160 246 1.24794
160 244 1.42251
160 243 1.08966
160 241 0.90914
160 240 0.993464
160 238 1.39553
160 236 1.66159
160 235 0.791302
160 234 1.04394
160 233 0.683143
160 232 0.614297
160 231 0.788949
160 230 0.543211
160 229 0.74201
160 228 1.12738
160 226 0.327494
160 225 0.948789
160 224 1.40828
160 222 0.813176
160 221 1.27567
160 220 0.879398
160 219 0.75391
160 218 0.806321
160 217 1.05904
160 216 1.10212
160 215 0.81044
160 214 0.139788
160 213 1.17517
160 212 1.1922
160 209 0.757284
160 208 1.00872
160 207 1.51617
160 206 0.706348
160 202 1.40894
160 201 1.25855
160 200 1.29716
160 199 1.05253
160 198 0.308585
160 197 1.45
160 195 1.43543
160 191 0.634351
160 190 0.632617
160 189 0.832457
160 188 0.947918
160 186 0.972294
160 185 1.0971
160 184 1.52581
160 183 1.02598
160 182 0.505893
160 181 1.12327
160 180 0.607297
160 179 1.2353
160 178 1.20024
160 177 1.06798
160 176 1.12441
160 175 1.09612
160 174 1.38518
160 172 0.51063
160 171 1.23755
160 170 0.83818
160 169 1.13226
160 168 1.1767
160 167 1.19583
160 166 1.22622
160 165 1.54451
160 164 0.952965
160 163 1.50205
160 162 0.848421
161 492 0.885277
161 485 0.706355
161 480 1.21234
161 476 1.05206
161 474 1.19569
161 472 0.537068
161 467 1.03547
161 456 0.603849
161 449 1.33885
161 439 1.18003
161 437 1.38457
161 435 1.5736
161 428 0.809277
161 424 1.26078
161 422 0.416499
161 420 0.788232
161 414 1.26186
161 410 1.27666
161 406 1.01713
161 388 0.617604
161 387 0.924714
161 380 1.124
161 374 0.772192
161 366 1.45081
161 365 0.588613
161 359 0.866291
161 357 0.97329
161 356 1.21543
161 343 0.782223
161 340 1.02951
161 332 1.43266
161 327 0.970738
161 325 0.746304
161 323 1.10513
161 318 0.759105
161 314 1.25975
161 312 0.584314
161 310 0.617268
161 308 0.320358
161 307 0.969666
161 298 1.30412
161 289 0.994379
161 281 0.893284
161 279 1.02972
161 271 1.46442
161 269 0.920921
161 263 1.25771
161 256 0.877705
161 255 0.834282
161 246 0.579901
161 245 0.977917
161 244 0.931153
161 243 0.885059
161 242 1.31981
161 240 0.911778
161 239 0.968755
161 238 0.764768
161 237 0.883983
161 235 1.07117
161 234 0.968261
161 233 0.714693
161 232 0.877322
161 231 0.415066
161 229 1.04476
161 228 1.1711
161 226 0.450956
161 225 1.21217
161 224 1.11732
161 223 1.68695
161 222 1.12722
161 221 0.786892
161 220 0.966759
161 219 1.73899
161 218 0.86439
161 217 0.574995
161 216 0.661583
161 215 1.25343
161 214 1.81575
161 213 1.6112
161 212 0.985528
161 211 1.2509
161 208 0.859088
161 207 1.27984
161 206 1.61725
161 205 0.436977
161 204 1.06327
161 202 0.821895
161 201 0.899841
161 200 0.789515
161 198 1.25343
161 197 0.609644
161 196 0.498218
161 195 1.14658
161 193 0.856268
161 192 1.05691
161 191 1.0545
161 189 1.00029
161 188 1.10633
161 187 0.607786
161 186 1.64943
161 185 0.543224
161 184 1.43482
161 183 0.969561
161 182 0.858663
161 181 1.16644
161 179 0.823426
161 178 1.63873
161 177 0.794163
161 176 0.790804
161 174 0.369035
161 173 0.882686
161 172 0.890802
161 171 0.632838
161 170 1.18472
161 169 1.01787
161 168 1.27538
161 167 1.22888
161 166 1.00118
161 165 1.60524
161 162 1.03294
162 497 0.596464
162 489 1.28289
162 467 0.843416
162 463 1.19067
162 456 0.841405
162 439 0.618786
162 431 1.23834
162 418 0.967077
162 417 1.32997
162 413 0.910685
162 409 0.701026
162 407 1.22637
162 406 1.21064
162 400 1.36619
162 395 1.14532
162 388 0.795564
162 387 0.765726
162 386 1.32176
162 381 0.268583
162 380 1.00366
162 376 0.727143
162 375 0.0653418
162 371 0.761003
162 369 1.24376
162 362 0.624912
162 361 0.780742
162 352 1.2222
162 345 1.20699
162 339 1.47739
162 334 0.599374
162 329 1.001
162 328 1.17145
162 326 1.16979
162 324 1.33074
162 323 0.794681
162 312 1.20796
162 307 0.878702
162 303 1.02589
162 298 1.28103
162 294 0.168937
162 291 1.24066
162 290 1.22143
162 288 0.368262
162 282 1.37225
162 281 1.14247
162 276 1.21362
162 272 1.04769
162 267 1.66633
162 265 1.61395
162 262 0.993375
162 261 1.08754
162 259 1.28456
162 248 0.591018
162 247 0.422099
162 246 1.14496
162 245 1.32824
162 244 1.07189
162 243 1.4156
162 242 1.27354
162 241 0.684937
162 240 1.08877
162 239 0.639343
162 237 0.725321
162 235 1.04703
162 234 0.804487
162 233 0.727872
162 232 1.12447
162 230 1.36303
162 229 1.04166
162 228 1.32756
162 227 1.1185
162 226 0.802403
162 225 0.472627
162 224 1.04658
162 223 1.51441
162 222 1.5465
162 220 0.996754
162 219 0.826975
162 218 0.709397
162 217 1.45346
162 216 0.918812
162 215 1.60676
162 212 1.15798
162 211 0.89602
162 210 1.2404
162 209 0.625137
162 207 1.14517
162 206 0.759929
162 204 1.23209
162 202 0.662446
162 200 1.2356
162 197 1.30522
162 196 1.02852
162 195 1.41324
162 193 1.50947
162 191 1.31261
162 190 0.964867
162 188 0.827711
162 187 1.17765
162 186 1.14993
162 185 1.10432
162 184 0.418984
162 183 0.560739
162 182 0.706518
162 181 0.877995
162 180 1.02734
162 179 1.1996
162 178 0.946048
162 177 1.05005
162 176 1.47566
162 175 1.10922
162 174 1.63421
162 173 0.974825
162 172 1.53019
